lon,lat,slum,road_density,dist_industry
80.21123437068843,12.962763656762162,0,6.0,3496.748009929895
80.21215630298866,12.962766447518408,0,4.0,3594.830670414869
80.21307823550438,12.962769235011615,0,4.0,3618.2986996636423
80.21400016823534,12.96277201924179,1,6.0,3523.854194439617
80.21492210118132,12.96277480020892,1,10.0,3429.724666406315
80.21584403434203,12.962777577913004,0,18.0,3335.936778632903
80.21676596771724,12.962780352354043,0,0.0,3242.520176453852
80.21768790130668,12.962783123532027,0,0.0,3149.5078978144297
80.21860983511012,12.962785891446956,0,0.0,3056.9368495393946
80.21953176912729,12.962788656098828,0,0.0,2964.8483613412645
80.22045370335793,12.962791417487637,0,1.0,2873.2888315369023
80.22137563780183,12.962794175613377,0,0.0,2782.3104810771983
80.22229757245869,12.962796930476047,0,0.0,2691.9722355169115
80.22321950732827,12.962799682075648,0,0.0,2602.340757947629
80.22414144241033,12.96280243041217,0,0.0,2513.491659854305
80.22506337770463,12.962805175485611,0,0.0,2425.5109209885686
80.22598531321088,12.962807917295969,0,0.0,2338.4965536676223
80.22690724892885,12.96281065584324,0,0.0,2252.5605508397016
80.23889243241425,12.96284596001526,0,7.0,1318.7305244624547
80.23981437106981,12.962848652878948,0,6.0,1268.2448547634297
80.24073630993331,12.962851342479498,0,3.0,1223.8626667726553
80.2416582490045,12.962854028816905,0,8.0,1185.393788066284
80.24258018828313,12.962856711891163,0,5.0,1132.2736295363645
80.24350212776892,12.962859391702278,0,10.0,1085.7848366507774
80.24442406746167,12.96286206825024,0,9.0,1046.8112775740672
80.24534600736106,12.96286474153504,0,2.0,1016.2179836117853
80.2462679474669,12.962867411556685,0,34.0,994.7784324024548
80.2471898877789,12.962870078315168,0,5.0,970.6282936123132
80.24811182829683,12.962872741810484,0,9.0,948.7906354374311
80.24903376902041,12.962875402042632,0,4.5,937.170238231621
80.24995570994943,12.962878059011604,0,4.5,936.1476598063512
80.25087765108358,12.962880712717402,0,3.0,945.7572767333347
80.25179959242269,12.96288336316002,0,9.0,965.6817343347033
80.25272153396642,12.962886010339457,0,12.0,995.3017620605724
80.25364347571457,12.962888654255703,0,8.0,1033.7843020159
80.25456541766688,12.962891294908763,0,9.0,1080.1825626385757
80.25548735982308,12.96289393229863,0,6.0,1133.5249243668288
80.25640930218294,12.9628965664253,0,20.0,1192.8801866463618
80.2573312447462,12.962899197288772,0,2.0,1257.3971231188575
80.25825318751261,12.96290182488904,0,8.0,1326.32270234724
80.25917513048192,12.9629044492261,0,5.0,1399.0054668580608
80.26009707365385,12.962907070299952,0,9.0,1474.8900575396995
80.26101901702819,12.96290968811059,0,4.0,1553.5073438400548
80.26194096060466,12.962912302658014,0,7.0,1634.4630472722506
80.26286290438301,12.962914913942216,0,3.0,1717.4265161655949
80.263784848363,12.962917521963195,0,4.0,1802.120479869004
80.19371478775464,12.963614196583416,0,3.0,1638.10890470158
80.19463671923955,12.96361704954232,0,2.0,1731.7510466778122
80.19555865094476,12.96361989923802,0,6.0,1826.067521118506
80.19648058287,12.963622745670516,0,4.0,1920.9590041666895
80.19740251501504,12.963625588839804,0,6.0,2016.3443157615359
80.1983244473796,12.963628428745878,0,4.0,2112.1565528403644
80.19924637996347,12.963631265388736,0,6.0,2208.3401476488198
80.20016831276637,12.963634098768376,0,4.0,2304.8486092868006
80.20109024578804,12.96363692888479,0,7.0,2401.642774381908
