system:index,LST,NDBI,NDVI,albedo,bare,bheight,builtup,dist_water,.geo
9742,43.425762152898926,0.0029457156,0.28380033,0.16605106056840205,0.0,9.94585,0.42245755,2973.2137494637013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22940514391753,13.049620995728903]}"
9743,43.14804802789959,-0.07005369,0.3300129,0.1387190177657278,0.0,10.033997,0.35227305,2941.0882339705486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23032740104469,13.049623740094532]}"
9744,42.05657170130083,-0.039340813,0.28159335,0.16920985510579983,0.0,11.388194,0.4768935,2912.043955712207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23124965838268,13.049626481174462]}"
9745,41.06285074670072,-0.059234217,0.32288596,0.16031637066931065,0.0,14.255837,0.4661079,2886.173937932362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23217191593122,13.049629218968692]}"
9746,41.23988709260029,-0.03013117,0.328558,0.15313332018948764,0.0,16.663025,0.41920802,2863.5642126552707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23309417369006,13.049631953477219]}"
9747,41.97951244039946,-0.023493458,0.310897,0.17193420986709965,0.0,15.456049,0.50293106,2844.2925306655784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23401643165896,13.049634684700036]}"
9748,42.31109456059946,-0.001272649,0.2577083,0.16873395420766674,0.0,12.192105,0.5292288,2828.42712474619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23493868983763,13.049637412637145]}"
9749,42.451951164799546,-0.021363772,0.28148797,0.1642053881889568,0.0,9.737393,0.486723,2816.0255680657447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23586094822586,13.049640137288536]}"
9750,42.1008179702001,-0.019921264,0.2905743,0.16113435356791597,0.0,9.266497,0.527367,2807.13376952364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2367832068234,13.049642858654213]}"
9751,41.75100071330002,-0.028590089,0.29340228,0.16821518497783325,0.0,9.841767,0.5833678,2789.2651361962708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23770546562997,13.049645576734166]}"
9752,41.67353128999982,-0.025033083,0.26455483,0.1758665653297136,0.0,10.252582,0.57699144,2765.863337187866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23862772464533,13.049648291528396]}"
9753,42.008326349,-0.0041441163,0.2669522,0.16868242784201598,0.0,10.169788,0.5084792,2745.9060435491965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23954998386921,13.049651003036896]}"
9754,42.21815859680059,-0.025194192,0.2800872,0.16822253811514773,0.0,10.038115,0.49952173,2729.4688127912364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2404722433014,13.049653711259666]}"
9755,41.794375387100246,-0.014860008,0.3054019,0.1649848498400516,0.0,10.362659,0.6585082,2716.6155414412247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2413945029416,13.049656416196699]}"
9756,41.39340746090017,-0.040539768,0.2738159,0.1763589314468458,0.0,11.172108,0.53269076,2707.3972741361767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2423167627896,13.049659117847993]}"
9757,40.98830373050022,-0.013736532,0.2638726,0.16726762957678748,0.0,12.03244,0.65255,2701.851217221259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2432390228451,13.049661816213547]}"
9758,41.13262962499996,-0.028049944,0.2638261,0.16301165392469813,0.0,12.455974,0.6431787,2700.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24416128310789,13.049664511293356]}"
9759,41.77699475539945,0.014131243,0.22573242,0.17129508591290366,0.0,12.479006,0.57118976,2701.851217221259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24508354357769,13.049667203087413]}"
9760,42.45219042619956,0.004159117,0.2846367,0.1788813371431925,0.0,12.83301,0.5720964,2707.3972741361767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24600580425427,13.04966989159572]}"
9761,42.419035632199964,-0.042482357,0.34882826,0.14838579448819836,0.0,13.828886,0.41338605,2716.6155414412247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24692806513737,13.04967257681827]}"
9762,42.65340926360028,-0.0047064535,0.32049215,0.15961939088331917,0.0,14.8548765,0.40559247,2729.4688127912364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24785032622671,13.049675258755064]}"
9763,42.84604887080033,0.050182205,0.25776356,0.16886891005165833,0.0,14.645938,0.53832656,2745.9060435491965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24877258752207,13.049677937406091]}"
9764,42.227609422100386,-0.0034577965,0.21393304,0.1402713873523645,0.0,12.746521,0.5007905,2765.863337187866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24969484902319,13.049680612771354]}"
9765,41.20823622739875,-0.078125045,0.386297,0.1609436502706733,0.0,10.501061,0.30781424,2789.2651361962708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25061711072982,13.04968328485085]}"
9766,40.962036246797915,-0.112150826,0.4190801,0.16711066006396108,0.0,10.121669,0.28871596,2816.0255680657447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2515393726417,13.049685953644572]}"
9767,41.0660807755992,-0.08430402,0.36610162,0.14806052159201963,0.0,12.2581625,0.2199336,2846.0498941515416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25246163475859,13.049688619152516]}"
9768,40.41691332709862,-0.12937038,0.45118922,0.13921010497046515,0.0,14.57631,0.15269598,2879.2360097775936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25338389708021,13.049691281374681]}"
9769,39.79587618319715,-0.15145977,0.49427703,0.15494506877458492,0.0,11.269796,0.13580477,2915.4759474226503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25430615960633,13.049693940311064]}"
9770,40.897504029198316,-0.049215756,0.33806878,0.17275700052904058,0.0,12.514417,0.41590714,2954.6573405388317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25522842233669,13.049696595961661]}"
9771,41.671771009699256,-0.019595757,0.29839185,0.16397633375984896,0.0,12.247819,0.4581432,2927.4562336608897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25615068527104,13.049699248326467]}"
9772,41.727365104999485,-0.030429086,0.27028584,0.15980415231298775,0.0,12.098051,0.3990164,2828.42712474619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25707294840913,13.049701897405484]}"
9773,42.21200616080004,-0.031264152,0.2888444,0.17574838164376264,0.0,12.325388,0.43017903,2729.4688127912364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25799521175071,13.0497045431987]}"
9774,42.70710635779996,0.030530924,0.2664514,0.16477961769196903,0.0,12.176435,0.45500442,2630.589287593181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25891747529553,13.049707185706119]}"
9775,42.67055063389984,-0.04868547,0.31365502,0.16779209355313837,0.0,11.429468,0.45237955,2531.7977802344326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25983973904331,13.049709824927733]}"
9776,43.18450121120008,0.01050288,0.27683747,0.17401850524114088,0.0,10.728711,0.5353664,2433.105012119288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26076200299383,13.04971246086354]}"
9777,43.26414107720063,0.012624076,0.23207907,0.1746198253567853,0.0,11.15674,0.56609744,2334.5235059857505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26168426714682,13.04971509351354]}"
9778,43.263816365300826,0.043128207,0.21438867,0.1845707270176969,0.0,13.017257,0.49628115,2236.06797749979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26260653150204,13.049717722877727]}"
9779,43.36432324340085,-0.0075209877,0.2663233,0.17449180094734523,0.0,14.785126,0.52000767,2137.755832643195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26352879605922,13.049720348956095]}"
9780,43.43468318510069,-0.022706877,0.33066082,0.16865565458904375,0.0,14.533006,0.44004956,2039.6078054371137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26445106081813,13.049722971748645]}"
9781,43.23312254570079,0.054434456,0.25166982,0.1585794384596415,0.0,13.132577,0.49390802,1941.6487838947598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2653733257785,13.049725591255372]}"
9782,42.119822161400236,-0.061877936,0.36009827,0.16178277690700033,0.0,11.742425,0.43650153,1843.9088914585775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26629559094008,13.04972820747627]}"
9783,41.580236434100044,-0.017568573,0.29815283,0.1628524753445206,0.0,10.793736,0.41268337,1746.4249196572978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26721785630261,13.049730820411343]}"
9784,42.729972911599326,0.031653725,0.21278001,0.17793209087107748,0.0,10.172666,0.5127876,1649.2422502470642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26814012186586,13.049733430060579]}"
9785,43.47342644179959,0.060801517,0.20171973,0.1753654032726575,0.0,9.832664,0.53412664,1552.4174696260025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26906238762956,13.04973603642398]}"
9786,42.69445968379963,-0.006167207,0.32373044,0.18366087070620024,0.0,9.840376,0.42809814,1456.0219778561036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26998465359345,13.049738639501541]}"
9787,41.07698425940054,-0.12057709,0.47346318,0.15304098393207416,0.0,10.050055,0.34444255,1360.1470508735445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27090691975731,13.04974123929326]}"
9788,40.67276921420003,-0.1297258,0.48648104,0.145810549409452,0.0,10.099815,0.22267926,1264.9110640673518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27182918612085,13.04974383579913]}"
9789,41.738422399699125,-0.12360449,0.40992844,0.14557888139762185,0.0,9.994388,0.25915435,1170.4699910719626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27275145268385,13.049746429019153]}"
9790,43.1390244550989,0.028370008,0.24801375,0.15711806991882066,0.0,9.824711,0.37306127,1077.0329614269008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27367371944604,13.049749018953323]}"
9791,43.95974232739996,0.0691551,0.18016751,0.16530222812500403,0.0,9.525907,0.48895884,984.8857801796104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27459598640716,13.049751605601637]}"
9792,43.37806368380029,0.0715091,0.19363639,0.15953351617865535,0.0,9.181407,0.51350194,894.4271909999159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27551825356697,13.049754188964089]}"
9793,42.386137189700015,-0.16460107,0.5426855,0.16325532801427725,0.0,8.989365,0.24012868,800.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27644052092522,13.04975676904068]}"
9794,42.72291470030001,-0.023468187,0.366328,0.15921559655511944,0.0,9.313573,0.26208586,700.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27736278848165,13.049759345831406]}"
9795,43.26195354439976,0.024062524,0.21620043,0.13911822627952888,0.0,9.634113,0.34789097,600.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.278285056236,13.04976191933626]}"
9796,42.76864780790006,0.0019482853,0.34485036,0.16316322723917515,0.0,8.789424,0.31051823,500.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27920732418804,13.049764489555244]}"
9797,44.54073736699976,-0.03989991,0.27050617,0.17338987946600265,0.0,6.479795,0.24549742,400.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28012959233749,13.049767056488351]}"
9798,48.387992318598364,0.041839022,0.1517634,0.1669060332677108,0.30000000000009114,3.8960888,0.16572627,300.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28105186068412,13.04976962013558]}"
9799,49.84136860280078,0.12826371,0.12283766,0.2471581095103359,1.0,2.09619,0.018166013,200.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28197412922766,13.049772180496925]}"
9800,47.586996421700846,0.107536055,0.15758878,0.24988141610483608,0.7100000000001639,0.0,0.0,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28289639796787,13.049774737572386]}"
9801,39.43469400980461,-0.008299798,0.022733206,0.18544976817180817,0.8999999999996363,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28381866690451,13.049777291361957]}"
9802,43.79682240409951,-0.0063100993,0.29015172,0.18569442655021648,0.0,9.756846,0.4899875,3000.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17498935690887,13.050357436499953]}"
9803,43.857936601699,-0.010674307,0.25723344,0.19518740476130497,0.0,9.1201935,0.48822495,3080.5843601498727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1759116045026,13.050360374925924]}"
9804,44.16613946509983,-0.027659273,0.31281888,0.1723004105314889,0.0,8.587445,0.47383285,3162.277660168379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17683385232203,13.050363310066176]}"
9805,44.31748939069998,6.189719E-6,0.25753304,0.17913875392471468,0.0,8.276794,0.49586257,3244.9961479175904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17775610036693,13.050366241920704]}"
9806,44.3311785608006,-6.350944E-4,0.2679424,0.17623364553395154,0.0,8.365442,0.49457848,3328.6633954186477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17867834863705,13.050369170489505]}"
9807,44.646661806801134,0.005336235,0.2582951,0.169323121813483,0.0,8.731674,0.55172664,3413.2096331752023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17960059713211,13.050372095772577]}"
9808,44.16198657080036,-0.0020822475,0.29195204,0.16405249712106604,0.0,8.809789,0.51139045,3498.57113690718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18052284585187,13.05037501776991]}"
9809,43.82435455519985,-0.025792476,0.3017851,0.16171151035924497,0.0,8.411392,0.41886583,3584.6896657869843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18144509479608,13.050377936481508]}"
9810,44.42450759690029,-0.021398468,0.31803572,0.1588287888902591,0.0,8.011967,0.47962502,3671.5119501371637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18236734396449,13.050380851907365]}"
9811,44.171112684199834,0.0013986547,0.2937196,0.16545884576774195,0.0,7.9903936,0.54921436,3758.9892258425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18328959335683,13.050383764047474]}"
9812,43.78446626180052,-0.015013335,0.30765754,0.16001564761318338,0.0,8.277719,0.5160148,3847.0768123342687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18421184297287,13.050386672901835]}"
9813,43.82676425930082,-0.057525616,0.33669817,0.15936037025098607,0.0,8.513141,0.49828234,3935.7337308308856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18513409281236,13.05038957847044]}"
9814,44.52863757620199,0.005057532,0.28452682,0.16327655430611027,0.0,8.420737,0.48908412,4024.9223594996215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18605634287502,13.05039248075329]}"
9815,44.27606298830135,0.05008046,0.23070528,0.16863271171259459,0.0,8.119306,0.48709854,4114.608122288197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18697859316062,13.05039537975038]}"
9816,44.30513324840014,0.058412496,0.20346977,0.16487152926920048,0.0,8.066808,0.532961,4204.759208325728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1879008436689,13.050398275461706]}"
9817,44.32911065870018,0.04752431,0.23985624,0.1626170603223513,0.009999999999799917,8.596033,0.52785695,4295.346318982906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18882309439961,13.050401167887262]}"
9818,44.01506298110018,0.006779365,0.28740948,0.16707012314222702,0.0,9.405569,0.46346265,4386.342439892262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18974534535249,13.050404057027048]}"
9819,44.46993308269976,0.022955606,0.23802845,0.17808884222441904,0.0,9.827174,0.4346262,4477.7226354476215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1906675965273,13.05040694288106]}"
9820,44.91075512209968,0.023083804,0.24722713,0.1654682397514791,0.0,9.344774,0.42609206,4569.4638635183455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1915898479238,13.050409825449291]}"
9821,44.9557704454992,0.0015302062,0.300744,0.1554845557086506,0.0,8.930532,0.49199772,4661.544808322666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19251209954167,13.050412704731741]}"
9822,44.509189042399775,0.03954677,0.22034019,0.17164857080464774,0.0,9.433765,0.6029914,4753.945729601885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19343435138074,13.050415580728403]}"
9823,42.95578440289993,3.360133E-4,0.22352313,0.18094286029774334,0.0,10.526201,0.59869945,4846.648326421054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19435660344072,13.050418453439276]}"
9824,44.280489324200424,0.014664616,0.22877367,0.18391746749506185,0.0,11.93155,0.51492816,4939.635614091388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19527885572136,13.050421322864356]}"
9825,43.213862003000365,-0.014911397,0.300943,0.15834537759594602,0.0,13.564592,0.44293547,4879.54915950234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19620110822241,13.050424189003637]}"
9826,42.39984344989996,-0.08908317,0.40458313,0.16728179708415675,0.0,15.05189,0.3290631,4810.405388322278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19712336094362,13.050427051857119]}"
9827,41.81941238360067,0.011519343,0.30436817,0.18082655451529028,0.010000000000072765,15.331878,0.23671655,4742.362280551751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19804561388472,13.050429911424796]}"
9828,41.04632462000087,-0.08908267,0.3737902,0.1560730871062702,0.0,13.3664,0.42268384,4675.467891024384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19896786704548,13.050432767706665]}"
9829,42.15519866840026,-0.021787172,0.26164556,0.1809477503444855,0.0,10.195457,0.42863682,4609.772228646444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19989012042564,13.050435620702723]}"
9830,43.50504312680047,-0.008965196,0.30980572,0.16666270861220095,0.0,8.673517,0.46109763,4545.327270945405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20081237402492,13.050438470412965]}"
9831,43.69619589530091,-0.026275855,0.3680985,0.16865141996800148,0.0,9.599167,0.4525553,4482.186966202994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20173462784312,13.05044131683739]}"
9832,43.15601201449992,-0.043815944,0.36236152,0.16465983394438927,0.0,11.586331,0.44007444,4420.407221060069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20265688187996,13.050444159975989]}"
9833,43.29531341960022,0.025369873,0.2431376,0.162318817950303,0.0,14.922922,0.49055067,4360.045871318328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20357913613519,13.050446999828763]}"
9834,42.88680875930066,0.018586403,0.22642586,0.18335986493600015,0.0,18.829542,0.5235138,4301.162633521314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20450139060854,13.050449836395707]}"
9835,43.43746887140044,-0.0053965654,0.22868876,0.19562779926180204,0.0,22.66019,0.5031207,4243.819034784589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20542364529977,13.050452669676819]}"
9836,45.1274063198,-0.023913331,0.2520962,0.1440259631643794,0.0,25.775688,0.5004768,4188.078318274384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20634590020865,13.050455499672095]}"
9837,45.5629475183004,0.018492648,0.23205607,0.1421754334891724,0.0,27.780956,0.60287267,4134.005321718878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2072681553349,13.050458326381527]}"
9838,45.276449081899706,0.04525681,0.2086209,0.1631800079232133,0.0,28.086885,0.7083495,4081.66632639171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20819041067827,13.050461149805118]}"
9839,44.32194990679967,0.0039969254,0.14973438,0.17913319221208007,0.0,25.774536,0.6222999,4031.1288741492745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20911266623852,13.05046396994286]}"
9840,43.542931878499594,0.029458532,0.18661866,0.17096132956448618,0.0,21.855186,0.6523967,3982.4615503479754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2100349220154,13.05046678679475]}"
9841,43.68990673849987,-0.04545861,0.28779513,0.1672128470595748,0.0,17.606497,0.67122304,3935.7337308308856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21095717800864,13.050469600360785]}"
9842,45.12366358789936,-0.024333825,0.25460637,0.13988870374019685,0.030000000000036397,14.0115595,0.26146552,3891.015291668744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21187943421799,13.050472410640964]}"
9843,45.78187169929981,0.04366228,0.24578783,0.1470361253444966,0.01999999999996363,10.987693,0.4305265,3848.3762809787713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2128016906432,13.05047521763528]}"
9844,45.10500119870008,0.040517196,0.23059759,0.1517834242248824,0.0,9.370748,0.43819693,3807.886552931954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21372394728402,13.050478021343729]}"
9845,44.28749626520033,0.012855234,0.2643546,0.14873779299950907,0.0,9.327949,0.46616894,3769.615364994153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21464620414021,13.050480821766309]}"
9846,43.35582946370057,0.05377001,0.19345982,0.1577188070127693,0.0,9.713479,0.49935544,3733.630940518894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2155684612115,13.050483618903018]}"
9847,42.948589470800925,-0.017986257,0.28705013,0.16563592330216864,0.0,9.992993,0.48574916,3700.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21649071849764,13.050486412753848]}"
9848,43.24918723969989,-5.4672314E-4,0.2637224,0.16671901080219853,0.0,10.19875,0.49450338,3668.787265568828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21741297599839,13.0504892033188]}"
9849,44.01150824029953,0.020622227,0.26136243,0.17026291374263153,0.0,10.121279,0.53430265,3640.0549446402592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21833523371347,13.050491990597868]}"
9850,45.01059548629983,-0.0072134864,0.29003412,0.1569392094857384,0.0,9.479266,0.46722412,3580.5027579936313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21925749164267,13.05049477459105]}"
9851,45.33424780010005,-0.020424675,0.31131512,0.1587330699433937,0.0,8.576667,0.43394154,3522.782990761707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22017974978569,13.05049755529834]}"
9852,44.92943460139998,0.0131669855,0.27505818,0.16954560628691595,0.009999999999890865,8.247403,0.59780675,3466.987164671943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22110200814231,13.05050033271974]}"
9853,44.28882929300022,-0.0071754484,0.30796304,0.16361451685531192,0.0,8.859445,0.50417775,3413.2096331752023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22202426671227,13.050503106855238]}"
9854,43.26949027850019,-0.08072758,0.3744813,0.1708417121431968,0.0,9.65451,0.4020365,3361.547262794322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2229465254953,13.050505877704838]}"
9855,42.52586584729984,-0.075680606,0.38562214,0.15999726050686508,0.0,10.276066,0.41207743,3312.099032335839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22386878449117,13.050508645268533]}"
9856,42.84030659720029,-0.04231338,0.32584348,0.1705850078986167,0.0,10.69923,0.49032828,3264.9655434629017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22479104369964,13.050511409546319]}"
9857,43.15059445279968,-0.034146618,0.29389644,0.1867141325049103,0.0,10.942091,0.47729495,3220.2484376209236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22571330312041,13.050514170538193]}"
9858,43.227448632499154,-0.06037619,0.36766687,0.16352038578984807,0.0,10.928848,0.4182849,3178.0497164141407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22663556275326,13.050516928244152]}"
9859,43.29158777779923,-0.027165044,0.3279696,0.16650628233265788,0.0,10.688791,0.43572742,3138.4709652950432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22755782259794,13.050519682664193]}"
9860,42.961765937899735,-0.012459623,0.28429478,0.1679722288385677,0.0,10.372071,0.4902086,3101.6124838541646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2284800826542,13.050522433798312]}"
9861,42.81487652839986,-0.030841488,0.31356648,0.16121579660431373,0.0,10.015537,0.44015285,3067.5723300355935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22940234292176,13.050525181646506]}"
9862,42.859122797299754,-0.0619251,0.32775602,0.14503626038386186,0.0,9.676258,0.32204935,3036.4452901377954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23032460340039,13.05052792620877]}"
9863,42.70069757030027,0.01420674,0.25146633,0.1591837473056065,0.0,10.010683,0.49651897,3008.3217912982645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23124686408983,13.050530667485102]}"
9864,42.07241422400071,-0.019010067,0.2784475,0.1787553453248165,0.0,11.412908,0.48188466,2983.28677803526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23216912498982,13.050533405475496]}"
9865,42.132776457200926,-0.009194946,0.25813323,0.16728321728591355,0.0,12.737224,0.55260205,2961.4185789921694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23309138610014,13.050536140179954]}"
9866,41.95888468970031,-0.018948512,0.27632758,0.16973214777310192,0.0,12.938832,0.5567887,2942.7877939124323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23401364742051,13.050538871598468]}"
9867,41.81025208999977,-0.050358027,0.31185204,0.1618556077879046,0.0,12.228834,0.525767,2927.4562336608897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23493590895066,13.050541599731034]}"
9868,41.78294211019956,-0.09954547,0.41071948,0.15170479763779887,0.0,11.3000965,0.44335625,2915.4759474226503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23585817069039,13.050544324577652]}"
9869,42.03690099620002,-0.022360291,0.28408545,0.1605967199064872,0.0,10.563813,0.45471746,2906.8883707497266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2367804326394,13.050547046138314]}"
9870,42.15577973180055,-0.04068623,0.29823107,0.16869108276328817,0.0,10.033191,0.522965,2886.173937932362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23770269479746,13.050549764413024]}"
9871,41.75877670880005,-0.05914458,0.36519364,0.1626814483513829,0.0,9.622008,0.5076707,2863.5642126552707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2386249571643,13.05055247940177]}"
9872,42.10396254859989,-0.021931093,0.3043559,0.17410132544292467,0.0,9.350895,0.52595186,2844.2925306655784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2395472197397,13.050555191104554]}"
9873,42.53969173820026,-0.052120455,0.3950293,0.16300455846456355,0.0,9.276171,0.28525424,2828.42712474619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24046948252337,13.050557899521369]}"
9874,41.7736792759999,-0.07792329,0.42074007,0.16326870895667592,0.0,9.879764,0.25969577,2816.0255680657447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24139174551509,13.050560604652215]}"
9875,41.29539573739989,-0.07678013,0.3905115,0.1547054061392718,0.0,11.458002,0.33012557,2807.13376952364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24231400871457,13.050563306497086]}"
9876,41.14279823449989,-0.038253967,0.2906287,0.17379145525343778,0.0,12.981544,0.46043104,2801.78514522438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24323627212159,13.05056600505598]}"
